mean_loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.epochs,config.batch_size,config.criterion,config.starter,config.activation,config.optimizer,config.lr
0.5452337265014648,0.545,0.022439002990722656,True,,,24,-0.5452337265014648,26e57af4f4884daeb3237f24ef85c8a9,2021-07-07_07-58-37,1625624917,2.5502967834472656,263422,ranugad,192.168.1.10,2.5502967834472656,0,24,"132_activation=SiLU(),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamw.AdamW'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adamw.AdamW'>,0.0001
0.6367874145507812,0.5,0.02289724349975586,True,,,12,-0.6367874145507812,9f1a86e54d2a4627ac8789c6bf2ab31b,2021-07-07_07-58-40,1625624920,2.2740917205810547,263426,ranugad,192.168.1.10,2.2740917205810547,0,12,"133_activation=LeakyReLU(negative_slope=0.01),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamw.AdamW'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adamw.AdamW'>,0.0001
0.6553395986557007,0.5,0.02741384506225586,True,,,12,-0.6553395986557007,6a74a6b2854c41ba8a3bd27153ca9d25,2021-07-07_07-58-44,1625624924,2.2713844776153564,263700,ranugad,192.168.1.10,2.2713844776153564,0,12,"134_activation=PReLU(num_parameters=1),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamw.AdamW'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adamw.AdamW'>,0.0001
0.611339807510376,0.5,0.0224459171295166,True,,,12,-0.611339807510376,51ac5bc837f343348ab9d59d2c767d5c,2021-07-07_07-58-47,1625624927,2.2290446758270264,263745,ranugad,192.168.1.10,2.2290446758270264,0,12,"135_activation=ReLU(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamw.AdamW'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adamw.AdamW'>,0.0001
0.6280515789985657,0.5,0.02610325813293457,True,,,12,-0.6280515789985657,65a39927e1b74cb09d6481c39e10a074,2021-07-07_07-58-51,1625624931,2.2939648628234863,263883,ranugad,192.168.1.10,2.2939648628234863,0,12,"136_activation=ReLU6(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamw.AdamW'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adamw.AdamW'>,0.0001
0.6911537051200867,0.5,0.02366042137145996,True,,,12,-0.6911537051200867,8a8fb3332fc746fa93a0bf6a8accccac,2021-07-07_07-58-54,1625624934,2.226073741912842,263994,ranugad,192.168.1.10,2.226073741912842,0,12,"137_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamw.AdamW'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adamw.AdamW'>,0.0001
0.662048876285553,0.5,0.023661375045776367,True,,,12,-0.662048876285553,9d4ae2841bce4b1b813716e18a55db4b,2021-07-07_07-58-58,1625624938,2.237910270690918,264037,ranugad,192.168.1.10,2.237910270690918,0,12,"138_activation=ELU(alpha=1.0),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamw.AdamW'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adamw.AdamW'>,0.0001
0.6553025841712952,0.5,0.02832484245300293,True,,,12,-0.6553025841712952,8357d5d6df1f4377928aab51c9249018,2021-07-07_07-59-02,1625624942,2.2730960845947266,264165,ranugad,192.168.1.10,2.2730960845947266,0,12,"139_activation=SiLU(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamw.AdamW'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adamw.AdamW'>,0.0001
0.36032217741012573,0.545,0.02440023422241211,True,,,120,-0.36032217741012573,77d2ebcb88944da98c5edc60e218cc04,2021-07-07_07-59-08,1625624948,4.7017903327941895,264273,ranugad,192.168.1.10,4.7017903327941895,0,120,"140_activation=LeakyReLU(negative_slope=0.01),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adamax.Adamax'>,0.001
0.4688911437988281,0.455,0.026278018951416016,True,,,120,-0.4688911437988281,f3dcdf62b73447e3bd71fdc2a39c0537,2021-07-07_07-59-14,1625624954,5.034586429595947,264486,ranugad,192.168.1.10,5.034586429595947,0,120,"141_activation=PReLU(num_parameters=1),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adamax.Adamax'>,0.001
0.5145955681800842,0.545,0.02126932144165039,True,,,120,-0.5145955681800842,44274ee7270348eda70dd0a34da13f46,2021-07-07_07-59-20,1625624960,4.840392112731934,264621,ranugad,192.168.1.10,4.840392112731934,0,120,"142_activation=ReLU(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.467807799577713,0.636,0.024414777755737305,True,,,120,-0.467807799577713,f04a65bb53b844308df9a896e3ca3756,2021-07-07_07-59-26,1625624966,4.843549013137817,264754,ranugad,192.168.1.10,4.843549013137817,0,120,"143_activation=ReLU6(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adamax.Adamax'>,0.001
0.6564226150512695,0.455,0.025116443634033203,True,,,120,-0.6564226150512695,d7805049e7e94151bc1481b9ee296909,2021-07-07_07-59-33,1625624973,4.8905885219573975,264979,ranugad,192.168.1.10,4.8905885219573975,0,120,"144_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adamax.Adamax'>,0.001
0.6410338878631592,0.5,0.02122354507446289,True,,,120,-0.6410338878631592,19970ee5ef934dcb8a3fac0c2e74d3a5,2021-07-07_07-59-39,1625624979,4.788793325424194,265085,ranugad,192.168.1.10,4.788793325424194,0,120,"145_activation=ELU(alpha=1.0),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adamax.Adamax'>,0.001
0.36207306385040283,0.455,0.02376103401184082,True,,,120,-0.36207306385040283,74defe6a10f94e7fad31009e01736dc7,2021-07-07_07-59-45,1625624985,4.744682788848877,265217,ranugad,192.168.1.10,4.744682788848877,0,120,"146_activation=SiLU(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.5565558671951294,0.727,0.024611234664916992,True,,,60,-0.5565558671951294,d5195af1b9314be3824c419b126aa2a5,2021-07-07_07-59-50,1625624990,3.465960741043091,265396,ranugad,192.168.1.10,3.465960741043091,0,60,"147_activation=LeakyReLU(negative_slope=0.01),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adamax.Adamax'>,0.001
0.6390470266342163,0.5,0.026842832565307617,True,,,60,-0.6390470266342163,2c0cf0939e2a41eb8444c33f14ff8852,2021-07-07_07-59-54,1625624994,3.590552568435669,265512,ranugad,192.168.1.10,3.590552568435669,0,60,"148_activation=PReLU(num_parameters=1),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adamax.Adamax'>,0.001
0.5318745374679565,0.636,0.02418804168701172,True,,,60,-0.5318745374679565,6fc317eebed04eca89d047eb073a85f7,2021-07-07_07-59-59,1625624999,3.4075305461883545,265642,ranugad,192.168.1.10,3.4075305461883545,0,60,"149_activation=ReLU(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.5604896545410156,0.591,0.024417638778686523,True,,,60,-0.5604896545410156,d0edb6cae3b6429495d836f8ecd08777,2021-07-07_08-00-04,1625625004,3.4575483798980713,265757,ranugad,192.168.1.10,3.4575483798980713,0,60,"150_activation=ReLU6(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adamax.Adamax'>,0.001
0.6856244802474976,0.5,0.024173498153686523,True,,,60,-0.6856244802474976,871fe8276e06444ab4b6717a1677b114,2021-07-07_08-00-09,1625625009,3.535274028778076,265890,ranugad,192.168.1.10,3.535274028778076,0,60,"151_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adamax.Adamax'>,0.001
0.6744469404220581,0.591,0.023270130157470703,True,,,60,-0.6744469404220581,84998a9f354046fa978df159305632df,2021-07-07_08-00-14,1625625014,3.3862593173980713,265990,ranugad,192.168.1.10,3.3862593173980713,0,60,"152_activation=ELU(alpha=1.0),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adamax.Adamax'>,0.001
0.4357728362083435,0.591,0.02623605728149414,True,,,60,-0.4357728362083435,2416681983ce459bb75ef20f5a4f1972,2021-07-07_08-00-18,1625625018,3.4407408237457275,266151,ranugad,192.168.1.10,3.4407408237457275,0,60,"153_activation=SiLU(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.4979906976222992,0.5,0.02297043800354004,True,,,36,-0.4979906976222992,3ef47eaa582e49dab90747edf17ec342,2021-07-07_08-00-23,1625625023,2.8126487731933594,266263,ranugad,192.168.1.10,2.8126487731933594,0,36,"154_activation=LeakyReLU(negative_slope=0.01),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adamax.Adamax'>,0.001
0.4554173946380615,0.5,0.024459123611450195,True,,,36,-0.4554173946380615,9ce6c13cb77147099820841dee2017d2,2021-07-07_08-00-27,1625625027,2.9245901107788086,266387,ranugad,192.168.1.10,2.9245901107788086,0,36,"155_activation=PReLU(num_parameters=1),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adamax.Adamax'>,0.001
0.4651155471801758,0.5,0.022334575653076172,True,,,36,-0.4651155471801758,87355dc611a743edae3fdf7635b14359,2021-07-07_08-00-31,1625625031,2.8546102046966553,266432,ranugad,192.168.1.10,2.8546102046966553,0,36,"156_activation=ReLU(),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.4547266364097595,0.5,0.02286052703857422,True,,,36,-0.4547266364097595,4e13004ac3824ddbb7ce13f5b23e1262,2021-07-07_08-00-35,1625625035,2.809753179550171,266574,ranugad,192.168.1.10,2.809753179550171,0,36,"157_activation=ReLU6(),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adamax.Adamax'>,0.001
0.6907836198806763,0.5,0.02442193031311035,True,,,36,-0.6907836198806763,ba16745ff4e24139bb1757f37087cfd9,2021-07-07_08-00-39,1625625039,2.870119094848633,266705,ranugad,192.168.1.10,2.870119094848633,0,36,"158_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adamax.Adamax'>,0.001
0.5888670682907104,0.5,0.022541284561157227,True,,,36,-0.5888670682907104,57171fd379b0487ab8edd445f3461aa7,2021-07-07_08-00-44,1625625044,2.848478078842163,266889,ranugad,192.168.1.10,2.848478078842163,0,36,"159_activation=ELU(alpha=1.0),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adamax.Adamax'>,0.001
0.4230850636959076,0.5,0.025380611419677734,True,,,36,-0.4230850636959076,6cb5807e8edc4280ae218c0e92d055d3,2021-07-07_08-00-48,1625625048,2.7929162979125977,267004,ranugad,192.168.1.10,2.7929162979125977,0,36,"160_activation=SiLU(),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.3934837579727173,0.5,0.022913455963134766,True,,,24,-0.3934837579727173,5656884f795648ada5fc66f17953f7dc,2021-07-07_08-00-52,1625625052,2.526190757751465,267132,ranugad,192.168.1.10,2.526190757751465,0,24,"161_activation=LeakyReLU(negative_slope=0.01),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adamax.Adamax'>,0.001
0.45305246114730835,0.5,0.026439666748046875,True,,,24,-0.45305246114730835,ee8ce9ea498241129b52d6eeaf906a91,2021-07-07_08-00-56,1625625056,2.637789011001587,267168,ranugad,192.168.1.10,2.637789011001587,0,24,"162_activation=PReLU(num_parameters=1),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adamax.Adamax'>,0.001
0.4410572648048401,0.591,0.024708032608032227,True,,,24,-0.4410572648048401,d446d7fbbeca400b93b15ed5deb63c2c,2021-07-07_08-00-59,1625625059,2.5238497257232666,267291,ranugad,192.168.1.10,2.5238497257232666,0,24,"163_activation=ReLU(),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.47868892550468445,0.5,0.028392791748046875,True,,,24,-0.47868892550468445,4fa7fcca65fd4b71b65b72dd9afe5db1,2021-07-07_08-01-03,1625625063,2.539442777633667,267411,ranugad,192.168.1.10,2.539442777633667,0,24,"164_activation=ReLU6(),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adamax.Adamax'>,0.001
0.5595958828926086,0.5,0.02638530731201172,True,,,24,-0.5595958828926086,21349e22284b4c15b06702e2c6cb09b7,2021-07-07_08-01-07,1625625067,2.6089224815368652,267581,ranugad,192.168.1.10,2.6089224815368652,0,24,"165_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adamax.Adamax'>,0.001
0.49684712290763855,0.5,0.02241063117980957,True,,,24,-0.49684712290763855,efda20a87a5e491e9bd0dca9b4938275,2021-07-07_08-01-11,1625625071,2.496516227722168,267618,ranugad,192.168.1.10,2.496516227722168,0,24,"166_activation=ELU(alpha=1.0),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adamax.Adamax'>,0.001
0.43785905838012695,0.5,0.026604652404785156,True,,,24,-0.43785905838012695,df846496c9d2486b954e0ba4fc24286c,2021-07-07_08-01-15,1625625075,2.5569770336151123,267858,ranugad,192.168.1.10,2.5569770336151123,0,24,"167_activation=SiLU(),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.5932813882827759,0.5,0.026807308197021484,True,,,12,-0.5932813882827759,a589c3daccb64eccbc69c1d450f99419,2021-07-07_08-01-19,1625625079,2.2657511234283447,268011,ranugad,192.168.1.10,2.2657511234283447,0,12,"168_activation=LeakyReLU(negative_slope=0.01),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adamax.Adamax'>,0.001
0.6320867538452148,0.5,0.02738666534423828,True,,,12,-0.6320867538452148,793c084f187d4eda8cfd396c021d6091,2021-07-07_08-01-22,1625625082,2.27071213722229,268138,ranugad,192.168.1.10,2.27071213722229,0,12,"169_activation=PReLU(num_parameters=1),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adamax.Adamax'>,0.001
0.595562219619751,0.5,0.024707794189453125,True,,,12,-0.595562219619751,5ed85f320d4d43a09a21d4c01a302b39,2021-07-07_08-01-26,1625625086,2.2280709743499756,268176,ranugad,192.168.1.10,2.2280709743499756,0,12,"170_activation=ReLU(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.6073498129844666,0.545,0.028985023498535156,True,,,12,-0.6073498129844666,bfc4c24ed21844c08e89dc6a7bf9b80f,2021-07-07_08-01-29,1625625089,2.300710916519165,268292,ranugad,192.168.1.10,2.300710916519165,0,12,"171_activation=ReLU6(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adamax.Adamax'>,0.001
0.6669122576713562,0.5,0.025796175003051758,True,,,12,-0.6669122576713562,6662866f61b84aefbc89d824728e3f6f,2021-07-07_08-01-33,1625625093,2.2434988021850586,268419,ranugad,192.168.1.10,2.2434988021850586,0,12,"172_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adamax.Adamax'>,0.001
0.6632310748100281,0.5,0.028275489807128906,True,,,12,-0.6632310748100281,59b430c6055e4451873d466b054bfe5c,2021-07-07_08-01-37,1625625097,2.240844249725342,268454,ranugad,192.168.1.10,2.240844249725342,0,12,"173_activation=ELU(alpha=1.0),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adamax.Adamax'>,0.001
0.6288012862205505,0.5,0.02459883689880371,True,,,12,-0.6288012862205505,6ac5f966e36242c999ca15d6d823c162,2021-07-07_08-01-40,1625625100,2.273921251296997,268458,ranugad,192.168.1.10,2.273921251296997,0,12,"174_activation=SiLU(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adamax.Adamax'>,0.001
0.6245978474617004,0.455,0.021883726119995117,True,,,120,-0.6245978474617004,8597b7cab56348abaf5754e417e6af01,2021-07-07_08-01-46,1625625106,4.810365200042725,268710,ranugad,192.168.1.10,4.810365200042725,0,120,"175_activation=LeakyReLU(negative_slope=0.01),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adamax.Adamax'>,0.0001
0.5883432030677795,0.636,0.02826213836669922,True,,,120,-0.5883432030677795,e1b7bdb862a148c5abf5947dbb6fec54,2021-07-07_08-01-52,1625625112,5.068939208984375,268835,ranugad,192.168.1.10,5.068939208984375,0,120,"176_activation=PReLU(num_parameters=1),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adamax.Adamax'>,0.0001
0.518799364566803,0.591,0.022420883178710938,True,,,120,-0.518799364566803,a608c0bd7fbe49fcbf5ad8cd1beb603c,2021-07-07_08-01-59,1625625119,4.783188819885254,268974,ranugad,192.168.1.10,4.783188819885254,0,120,"177_activation=ReLU(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adamax.Adamax'>,0.0001
0.5058878660202026,0.5,0.02208113670349121,True,,,120,-0.5058878660202026,2d0fd9f52a0d4361a93a7789a51ed325,2021-07-07_08-02-05,1625625125,4.7831432819366455,269092,ranugad,192.168.1.10,4.7831432819366455,0,120,"178_activation=ReLU6(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adamax.Adamax'>,0.0001
0.6193305253982544,0.455,0.023041248321533203,True,,,120,-0.6193305253982544,c21a9736c487444c910529d20f0aabb1,2021-07-07_08-02-11,1625625131,4.9272308349609375,269243,ranugad,192.168.1.10,4.9272308349609375,0,120,"179_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adamax.Adamax'>,0.0001
0.6025083661079407,0.5,0.02199554443359375,True,,,120,-0.6025083661079407,9e56f78b88d144738cd5992c2a444ce0,2021-07-07_08-02-17,1625625137,4.867635011672974,269352,ranugad,192.168.1.10,4.867635011672974,0,120,"180_activation=ELU(alpha=1.0),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adamax.Adamax'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adamax.Adamax'>,0.0001
